report_date,game,team,batter,opponent_pitcher,hr_prob_pct,tb2_prob_pct,fair_hr_american,fair_2tb_american,market_hr_american,edge_hr_pct,market_tb_line,market_tb_over_american,edge_tb_pct,recent_form_score,bvp_pa,tier,hr_tier,tb2_tier,recommended_prop,recommended_tier,hr_market_status,tb2_market_status,data_confidence,market_data_status,scoring_status
2026-04-21,BAL@KC,BAL,Gunnar Henderson,Kris Bubic,7.79,30.45,+1183,+228,525,-8.21,1.5,110,-17.17,0.561,5,B,C,B,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,BAL@KC,BAL,Adley Rutschman,Kris Bubic,4.06,31.55,+2364,+217,650,-9.27,1.5,129,-12.12,0.548,5,B,D,B,,,priced_no_edge,priced_no_edge,"Medium — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,BAL@KC,BAL,Pete Alonso,Kris Bubic,4.37,22.87,+2187,+337,400,-15.63,1.5,118,-23.00,0.444,0,C,D,C,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,BAL@KC,BAL,Jeremiah Jackson,Kris Bubic,10.02,38.70,+898,+158,690,-2.63,1.5,128,-5.16,0.872,0,A+,B,A+,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,BAL@KC,BAL,Weston Wilson,Kris Bubic,3.06,28.16,+3165,+255,690,-9.60,1.5,181,-7.43,0.538,0,B,D,B,,,priced_no_edge,priced_no_edge,"Medium — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,BAL@KC,BAL,Leody Taveras,Kris Bubic,7.47,37.40,+1239,+167,700,-5.03,1.5,147,-3.09,0.689,2,A,C,A,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,BAL@KC,BAL,Coby Mayo,Kris Bubic,0.40,6.00,+24900,+1567,725,-11.72,1.5,185,-29.09,0.215,0,D,D,D,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,BAL@KC,BAL,Blaze Alexander,Kris Bubic,0.40,10.88,+24900,+819,755,-11.30,1.5,168,-26.43,0.202,3,D,D,D,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,BAL@KC,KC,Maikel Garcia,Shane Baz,2.22,19.01,+4394,+426,NA,,1.5,104,-30.01,0.392,6,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,BAL@KC,KC,Bobby Witt Jr.,Shane Baz,3.78,30.14,+2543,+232,NA,,1.5,-120,-24.40,0.508,6,B,D,B,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,BAL@KC,KC,Vinnie Pasquantino,Shane Baz,0.61,7.80,+16189,+1182,NA,,1.5,123,-37.04,0.329,6,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,BAL@KC,KC,Salvador Perez,Shane Baz,1.27,10.30,+7767,+870,NA,,1.5,118,-35.57,0.293,3,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,BAL@KC,KC,Carter Jensen,Shane Baz,7.38,28.38,+1256,+252,NA,,1.5,140,-13.29,0.612,0,B,C,B,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,BAL@KC,KC,Michael Massey,Shane Baz,0.40,6.00,+24900,+1567,NA,,1.5,165,-31.74,0.253,3,D,D,D,,,unpriced,priced_no_edge,"Medium — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,BAL@KC,KC,Jac Caglianone,Shane Baz,6.88,34.03,+1353,+194,NA,,1.5,156,-5.03,0.554,3,A,C,A,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,BAL@KC,KC,Isaac Collins,Shane Baz,0.40,6.00,+24900,+1567,NA,,1.5,200,-27.33,0.235,0,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,BAL@KC,KC,Kyle Isbel,Shane Baz,0.40,6.00,+24900,+1567,NA,,1.5,190,-28.48,0.180,0,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,PHI@CHC,PHI,Trea Turner,Shota Imanaga,0.40,9.75,+24900,+926,470,-17.14,1.5,-104,-41.23,0.449,6,D,D,D,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,PHI@CHC,PHI,Kyle Schwarber,Shota Imanaga,9.08,36.70,+1001,+172,255,-19.09,1.5,121,-8.55,0.714,3,A,B,A,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,PHI@CHC,PHI,Bryce Harper,Shota Imanaga,5.35,35.91,+1769,+178,400,-14.65,1.5,124,-8.73,0.753,3,A,D,A,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,PHI@CHC,PHI,Felix Reyes,Shota Imanaga,25.00,55.00,+300,-122,540,9.38,1.5,138,12.98,0.950,0,A+,A+,A+,2+ TB,A+,qualified,qualified,"Medium — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,PHI@CHC,PHI,Adolis García,Shota Imanaga,0.40,8.84,+24900,+1031,358,-21.43,1.5,124,-35.80,0.278,6,D,D,D,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,PHI@CHC,PHI,J.T. Realmuto,Shota Imanaga,0.40,13.62,+24900,+634,545,-15.10,1.5,141,-27.87,0.440,2,D,D,D,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,PHI@CHC,PHI,Alec Bohm,Shota Imanaga,0.40,6.00,+24900,+1567,675,-12.50,1.5,140,-35.67,0.180,5,D,D,D,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,PHI@CHC,PHI,Brandon Marsh,Shota Imanaga,0.40,18.09,+24900,+453,770,-11.09,1.5,228,-12.39,0.426,2,D,D,D,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,PHI@CHC,PHI,Edmundo Sosa,Shota Imanaga,2.23,23.70,+4384,+322,638,-11.32,1.5,190,-10.78,0.709,5,C,D,C,,,priced_no_edge,priced_no_edge,"Medium — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,PHI@CHC,CHC,Nico Hoerner,Jesús Luzardo,2.35,24.48,+4161,+308,NA,,1.5,-108,-27.44,0.705,17,C,D,C,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,PHI@CHC,CHC,Alex Bregman,Jesús Luzardo,2.04,20.88,+4810,+379,NA,,1.5,128,-22.98,0.475,13,C,D,C,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,PHI@CHC,CHC,Ian Happ,Jesús Luzardo,7.30,32.36,+1270,+209,NA,,1.5,142,-8.96,0.652,21,A,C,A,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,PHI@CHC,CHC,Seiya Suzuki,Jesús Luzardo,0.40,6.00,+24900,+1567,NA,,1.5,130,-37.48,0.367,15,D,D,D,,,unpriced,priced_no_edge,"Medium — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,PHI@CHC,CHC,Carson Kelly,Jesús Luzardo,8.99,43.14,+1012,+132,NA,,1.5,140,1.47,0.876,7,A+,B,A+,,,unpriced,priced_below_prob_gate,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,PHI@CHC,CHC,Michael Busch,Jesús Luzardo,0.40,6.00,+24900,+1567,NA,,1.5,192,-28.25,0.213,3,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,PHI@CHC,CHC,Dansby Swanson,Jesús Luzardo,6.95,30.88,+1339,+224,NA,,1.5,162,-7.29,0.724,25,B,C,B,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,PHI@CHC,CHC,Matt Shaw,Jesús Luzardo,2.72,26.21,+3582,+281,NA,,1.5,186,-8.75,0.575,5,B,D,B,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,PHI@CHC,CHC,Pete Crow-Armstrong,Jesús Luzardo,0.40,12.16,+24900,+723,NA,,1.5,198,-21.40,0.435,6,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,PIT@TEX,PIT,Oneil Cruz,Kumar Rocker,10.44,41.71,+858,+140,352,-11.69,1.5,115,-4.80,0.620,3,A+,A,A+,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,PIT@TEX,PIT,Ryan O'Hearn,Kumar Rocker,5.23,31.49,+1814,+218,620,-8.66,1.5,134,-11.24,0.525,0,B,D,B,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,PIT@TEX,PIT,Bryan Reynolds,Kumar Rocker,3.40,24.93,+2845,+301,700,-9.10,1.5,139,-16.91,0.539,3,C,D,C,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,PIT@TEX,PIT,Marcell Ozuna,Kumar Rocker,2.74,21.95,+3550,+356,532,-13.08,1.5,156,-17.11,0.629,2,C,D,C,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,PIT@TEX,PIT,Nick Yorke,Kumar Rocker,1.41,19.96,+6970,+401,900,-8.59,1.5,145,-20.86,0.441,0,D,D,D,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,PIT@TEX,PIT,Spencer Horwitz,Kumar Rocker,0.40,14.67,+24900,+581,940,-9.22,1.5,184,-20.54,0.680,5,D,D,D,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,PIT@TEX,PIT,Nick Gonzales,Kumar Rocker,0.40,6.00,+24900,+1567,900,-9.60,1.5,159,-32.61,0.291,3,D,D,D,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,PIT@TEX,PIT,Konnor Griffin,Kumar Rocker,0.40,7.94,+24900,+1159,900,-9.60,1.5,198,-25.62,0.400,0,D,D,D,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,PIT@TEX,PIT,Henry Davis,Kumar Rocker,0.40,6.00,+24900,+1567,700,-12.10,1.5,228,-24.49,0.325,2,D,D,D,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,PIT@TEX,TEX,Brandon Nimmo,Carmen Mlodzinski,4.69,29.65,+2031,+237,NA,,1.5,122,-15.39,0.661,1,B,D,B,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,PIT@TEX,TEX,Wyatt Langford,Carmen Mlodzinski,0.40,16.82,+24900,+495,NA,,1.5,140,-24.85,0.592,0,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,PIT@TEX,TEX,Corey Seager,Carmen Mlodzinski,4.37,21.98,+2190,+355,NA,,1.5,122,-23.06,0.471,1,C,D,C,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,PIT@TEX,TEX,Jake Burger,Carmen Mlodzinski,3.60,21.75,+2678,+360,NA,,1.5,145,-19.06,0.488,1,C,D,C,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,PIT@TEX,TEX,Joc Pederson,Carmen Mlodzinski,0.40,9.41,+24900,+963,NA,,1.5,200,-23.93,0.457,1,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,PIT@TEX,TEX,Josh Jung,Carmen Mlodzinski,3.40,32.08,+2838,+212,NA,,1.5,170,-4.96,0.861,1,A,D,A,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,PIT@TEX,TEX,Evan Carter,Carmen Mlodzinski,0.91,13.89,+10891,+620,NA,,1.5,189,-20.71,0.465,1,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,PIT@TEX,TEX,Danny Jansen,Carmen Mlodzinski,0.40,6.00,+24900,+1567,NA,,1.5,225,-24.77,0.351,3,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,PIT@TEX,TEX,Josh Smith,Carmen Mlodzinski,0.40,6.00,+24900,+1567,NA,,1.5,218,-25.45,0.365,1,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,SD@COL,SD,Ramón Laureano,Jimmy Herget,9.36,41.58,+969,+140,382,-11.39,1.5,-122,-13.37,0.656,9,A+,B,A+,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,SD@COL,SD,Fernando Tatis Jr.,Jimmy Herget,5.36,30.59,+1765,+227,382,-15.39,1.5,-115,-22.90,0.433,9,B,D,B,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,SD@COL,SD,Jackson Merrill,Jimmy Herget,5.53,27.19,+1709,+268,410,-14.08,1.5,-137,-30.62,0.402,5,B,D,B,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,SD@COL,SD,Manny Machado,Jimmy Herget,0.42,8.92,+23698,+1021,418,-18.88,1.5,100,-41.08,0.315,6,D,D,D,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,SD@COL,SD,Xander Bogaerts,Jimmy Herget,6.30,33.46,+1487,+199,598,-8.02,1.5,-105,-17.76,0.697,6,A,C,A,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,SD@COL,SD,Gavin Sheets,Jimmy Herget,6.96,34.93,+1337,+186,455,-11.06,1.5,105,-13.85,0.650,3,A,C,A,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,SD@COL,SD,Miguel Andujar,Jimmy Herget,1.48,25.48,+6656,+293,900,-8.52,1.5,110,-22.14,0.572,2,C,D,C,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,SD@COL,SD,Freddy Fermin,Jimmy Herget,0.40,6.00,+24900,+1567,925,-9.36,1.5,139,-35.84,0.297,2,D,D,D,,,priced_no_edge,priced_no_edge,"Medium — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,SD@COL,SD,Jake Cronenworth,Jimmy Herget,0.99,9.78,+9987,+923,592,-13.46,1.5,136,-32.60,0.326,7,D,D,D,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,SD@COL,COL,Edouard Julien,Randy Vásquez,6.49,33.41,+1440,+199,NA,,1.5,134,-9.32,0.528,3,A,C,A,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,SD@COL,COL,Mickey Moniak,Randy Vásquez,12.96,43.42,+672,+130,NA,,1.5,-121,-11.33,0.785,12,A+,A,A+,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,SD@COL,COL,Hunter Goodman,Randy Vásquez,11.10,39.65,+801,+152,NA,,1.5,-104,-11.33,0.794,14,A+,A,A+,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,SD@COL,COL,TJ Rumfield,Randy Vásquez,4.75,21.98,+2007,+355,NA,,1.5,110,-25.64,0.313,3,C,D,C,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,SD@COL,COL,Troy Johnston,Randy Vásquez,5.26,32.17,+1802,+211,NA,,1.5,123,-12.67,0.512,3,A,D,A,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,SD@COL,COL,Ezequiel Tovar,Randy Vásquez,4.72,28.38,+2018,+252,NA,,1.5,110,-19.24,0.348,15,B,D,B,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,SD@COL,COL,Kyle Karros,Randy Vásquez,5.20,27.45,+1824,+264,NA,,1.5,140,-14.22,0.495,5,B,D,B,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,SD@COL,COL,Jordan Beck,Randy Vásquez,2.35,17.98,+4151,+456,NA,,1.5,146,-22.67,0.531,11,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,SD@COL,COL,Brenton Doyle,Randy Vásquez,3.37,22.78,+2868,+339,NA,,1.5,140,-18.88,0.532,16,C,D,C,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,TOR@LAA,TOR,Nathan Lukes,Jack Kochanowicz,0.40,11.45,+24900,+773,800,-10.71,1.5,119,-34.21,0.413,3,D,D,D,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,TOR@LAA,TOR,Ernie Clement,Jack Kochanowicz,0.40,16.68,+24900,+499,1000,-8.69,1.5,110,-30.94,0.485,5,D,D,D,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,TOR@LAA,TOR,Vladimir Guerrero Jr.,Jack Kochanowicz,6.58,38.35,+1419,+161,475,-10.81,1.5,100,-11.65,0.723,3,A+,C,A+,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,TOR@LAA,TOR,Jesús Sánchez,Jack Kochanowicz,5.02,29.69,+1892,+237,482,-12.16,1.5,124,-14.95,0.448,0,B,D,B,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,TOR@LAA,TOR,Eloy Jiménez,Jack Kochanowicz,0.59,21.09,+16798,+374,630,-13.11,1.5,131,-22.20,0.496,0,C,D,C,,,priced_no_edge,priced_no_edge,"Medium — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,TOR@LAA,TOR,Daulton Varsho,Jack Kochanowicz,4.10,25.28,+2339,+296,382,-16.65,1.5,120,-20.18,0.778,3,C,D,C,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,TOR@LAA,TOR,Kazuma Okamoto,Jack Kochanowicz,2.68,15.42,+3626,+549,638,-10.87,1.5,178,-20.55,0.358,0,D,D,D,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,TOR@LAA,TOR,Andrés Giménez,Jack Kochanowicz,1.82,18.80,+5401,+432,875,-8.44,1.5,152,-20.89,0.523,0,D,D,D,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,TOR@LAA,TOR,Brandon Valenzuela,Jack Kochanowicz,1.59,9.95,+6208,+905,825,-9.23,1.5,200,-23.38,0.390,0,D,D,D,,,priced_no_edge,priced_no_edge,"Medium — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,TOR@LAA,LAA,Zach Neto,Patrick Corbin,10.51,36.77,+851,+172,NA,,1.5,110,-10.84,0.501,12,A,A,A,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,TOR@LAA,LAA,Mike Trout,Patrick Corbin,18.82,55.00,+431,-122,NA,,1.5,119,9.34,0.797,14,A+,A+,A+,2+ TB,A+,unpriced,qualified,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,TOR@LAA,LAA,Jo Adell,Patrick Corbin,9.48,37.28,+955,+168,NA,,1.5,-108,-14.65,0.557,12,A,B,A,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,TOR@LAA,LAA,Jorge Soler,Patrick Corbin,12.89,40.63,+676,+146,NA,,1.5,135,-1.92,0.870,26,A+,A,A+,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,TOR@LAA,LAA,Oswald Peraza,Patrick Corbin,13.10,45.31,+663,+121,NA,,1.5,142,3.99,0.886,4,A+,A,A+,,,unpriced,priced_below_prob_gate,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,TOR@LAA,LAA,Nolan Schanuel,Patrick Corbin,3.61,17.12,+2667,+484,NA,,1.5,180,-18.59,0.328,5,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,TOR@LAA,LAA,Vaughn Grissom,Patrick Corbin,3.76,15.99,+2558,+525,NA,,1.5,158,-22.77,0.386,2,D,D,D,,,unpriced,priced_no_edge,"Medium — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,TOR@LAA,LAA,Logan O'Hoppe,Patrick Corbin,5.77,19.42,+1633,+415,NA,,1.5,149,-20.74,0.395,7,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,TOR@LAA,LAA,Bryce Teodosio,Patrick Corbin,1.21,6.00,+8196,+1567,NA,,1.5,280,-20.32,0.180,3,D,D,D,,,unpriced,priced_no_edge,"Medium — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,ATH@SEA,ATH,Nick Kurtz,Luis Castillo,13.10,46.83,+663,+114,375,-7.95,1.5,126,2.58,0.665,3,A+,A,A+,,,priced_no_edge,priced_below_prob_gate,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,ATH@SEA,ATH,Shea Langeliers,Luis Castillo,11.33,43.61,+783,+129,418,-7.97,1.5,130,0.13,0.616,22,A+,A,A+,,,priced_no_edge,priced_below_prob_gate,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,ATH@SEA,ATH,Carlos Cortes,Luis Castillo,9.23,40.51,+983,+147,800,-1.88,1.5,160,2.05,0.649,3,A+,B,A+,,,priced_no_edge,priced_below_prob_gate,"Medium — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,ATH@SEA,ATH,Tyler Soderstrom,Luis Castillo,6.24,28.37,+1502,+252,588,-8.29,1.5,152,-11.31,0.503,8,B,C,B,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,ATH@SEA,ATH,Jacob Wilson,Luis Castillo,2.77,20.50,+3510,+388,1165,-5.14,1.5,150,-19.50,0.497,4,C,D,C,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,ATH@SEA,ATH,Jeff McNeil,Luis Castillo,3.26,26.03,+2965,+284,980,-6.00,1.5,150,-13.97,0.527,14,B,D,B,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,ATH@SEA,ATH,Max Muncy,Luis Castillo,7.79,32.67,+1184,+206,900,-2.21,1.5,220,1.42,0.391,2,A,C,A,,,priced_no_edge,priced_below_prob_gate,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,ATH@SEA,ATH,Lawrence Butler,Luis Castillo,5.09,24.35,+1866,+311,700,-7.41,1.5,215,-7.39,0.395,11,C,D,C,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,ATH@SEA,ATH,Zack Gelof,Luis Castillo,0.95,8.67,+10410,+1054,700,-11.55,1.5,240,-20.74,0.256,6,D,D,D,,,priced_no_edge,priced_no_edge,"Medium — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
2026-04-21,ATH@SEA,SEA,Rob Refsnyder,Jacob Lopez,0.40,6.00,+24900,+1567,NA,,1.5,170,-31.04,0.475,0,D,D,D,,,unpriced,priced_no_edge,"Medium — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,ATH@SEA,SEA,Cal Raleigh,Jacob Lopez,0.50,9.51,+20023,+951,NA,,1.5,124,-35.13,0.394,2,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,ATH@SEA,SEA,Julio Rodríguez,Jacob Lopez,0.47,16.74,+21236,+497,NA,,1.5,132,-26.36,0.534,2,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-21,ATH@SEA,SEA,Josh Naylor,Jacob Lopez,0.40,14.12,+24900,+608,NA,,1.5,153,-25.40,0.548,2,D,D,D,,,unpriced,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, limited or misaligned live markets",partial,scored
