report_date,game,team,batter,opponent_pitcher,hr_prob_pct,tb2_prob_pct,fair_hr_american,fair_2tb_american,market_hr_american,edge_hr_pct,market_tb_line,market_tb_over_american,edge_tb_pct,recent_form_score,bvp_pa,tier,hr_tier,tb2_tier,recommended_prop,recommended_tier,hr_market_status,hr_market_integrity,tb2_market_status,data_confidence,market_data_status,scoring_status
2026-04-24,LAA@KC,KC,Isaac Collins,Yusei Kikuchi,0.40,6.00,+24900,+1567,950,-9.12,1.5,184,-29.21,0.238,0,D,D,D,,,priced_no_edge,full,priced_no_edge,Display only,full,data_blocked
2026-04-24,LAA@KC,KC,Elias Díaz,Yusei Kikuchi,9.38,55.00,+966,-122,820,-1.49,1.5,180,19.29,0.871,0,A+,B,A+,2+ TB,A+,priced_no_edge,full,qualified,Display only,full,data_blocked
2026-04-24,LAA@KC,KC,Michael Massey,Yusei Kikuchi,5.00,28.68,+1900,+249,870,-5.31,1.5,208,-3.79,0.556,0,B,D,B,,,priced_no_edge,full,priced_no_edge,Display only,full,data_blocked
2026-04-24,WSH@CWS,WSH,James Wood,Bryan Hudson,16.03,55.00,+524,-122,278,-10.42,1.5,100,5.00,0.896,0,A+,A+,A+,2+ TB,A+,priced_no_edge,partial,qualified,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched — HR market partial via rotowire_only",full,scored
2026-04-24,WSH@CWS,WSH,Daylen Lile,Bryan Hudson,3.64,29.17,+2647,+243,625,-10.15,1.5,104,-19.85,0.711,0,B,D,B,,,priced_no_edge,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched — HR market partial via rotowire_only",full,scored
2026-04-24,WSH@CWS,WSH,Brady House,Bryan Hudson,0.40,10.50,+24900,+852,700,-12.10,1.5,135,-32.05,0.254,0,D,D,D,,,priced_no_edge,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched — HR market partial via rotowire_only",full,scored
2026-04-24,WSH@CWS,WSH,CJ Abrams,Bryan Hudson,7.93,37.72,+1161,+165,422,-11.23,1.5,123,-7.12,0.706,0,A,B,A,,,priced_no_edge,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched — HR market partial via rotowire_only",full,scored
2026-04-24,WSH@CWS,WSH,Jacob Young,Bryan Hudson,0.86,17.90,+11493,+459,1220,-6.71,1.5,165,-19.84,0.457,0,D,D,D,,,priced_no_edge,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched — HR market partial via rotowire_only",full,scored
2026-04-24,WSH@CWS,WSH,Jorbit Vivas,Bryan Hudson,0.40,6.00,+24900,+1567,1135,-7.70,1.5,186,-28.97,0.425,0,D,D,D,,,priced_no_edge,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched — HR market partial via rotowire_only",full,scored
2026-04-24,WSH@CWS,WSH,Nasim Nuñez,Bryan Hudson,0.40,6.00,+24900,+1567,1060,-8.22,1.5,195,-27.90,0.262,0,D,D,D,,,priced_no_edge,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched — HR market partial via rotowire_only",full,scored
2026-04-24,WSH@CWS,WSH,Luis García Jr.,Bryan Hudson,0.40,11.00,+24900,+809,675,-12.50,1.5,137,-31.20,0.278,0,D,D,D,,,priced_no_edge,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched — HR market partial via rotowire_only",full,scored
2026-04-24,WSH@CWS,WSH,Drew Millas,Bryan Hudson,0.40,6.00,+24900,+1567,1100,-7.93,1.5,202,-27.11,0.302,0,D,D,D,,,priced_no_edge,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched — HR market partial via rotowire_only",full,scored
2026-04-24,WSH@CWS,CWS,Everson Pereira,PJ Poulin,13.26,47.41,+654,+111,NA,,1.5,130,3.93,0.691,0,A+,A+,A+,,,unpriced,partial,priced_below_prob_gate,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets — HR market partial via rotowire_only",partial,scored
2026-04-24,WSH@CWS,CWS,Chase Meidroth,PJ Poulin,5.44,26.64,+1738,+275,NA,,1.5,136,-15.73,0.430,0,C,D,C,,,unpriced,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets — HR market partial via rotowire_only",partial,scored
2026-04-24,WSH@CWS,CWS,Munetaka Murakami,PJ Poulin,21.21,55.00,+371,-122,NA,,1.5,112,7.83,0.908,0,A+,A+,A+,2+ TB,A+,unpriced,partial,qualified,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets — HR market partial via rotowire_only",partial,scored
2026-04-24,WSH@CWS,CWS,Miguel Vargas,PJ Poulin,11.76,39.61,+751,+152,NA,,1.5,119,-6.05,0.614,0,A,A,A,,,unpriced,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets — HR market partial via rotowire_only",partial,scored
2026-04-24,WSH@CWS,CWS,Colson Montgomery,PJ Poulin,13.99,44.61,+615,+124,NA,,1.5,114,-2.12,0.861,0,A+,A+,A+,,,unpriced,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets — HR market partial via rotowire_only",partial,scored
2026-04-24,WSH@CWS,CWS,Edgar Quero,PJ Poulin,1.16,6.48,+8499,+1442,NA,,1.5,146,-34.17,0.249,0,D,D,D,,,unpriced,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets — HR market partial via rotowire_only",partial,scored
2026-04-24,WSH@CWS,CWS,Sam Antonacci,PJ Poulin,6.99,26.65,+1330,+275,NA,,1.5,160,-11.81,0.467,0,C,C,C,,,unpriced,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets — HR market partial via rotowire_only",partial,scored
2026-04-24,WSH@CWS,CWS,Luisangel Acuña,PJ Poulin,2.20,11.42,+4451,+776,NA,,1.5,152,-28.26,0.202,0,D,D,D,,,unpriced,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets — HR market partial via rotowire_only",partial,scored
2026-04-24,WSH@CWS,CWS,Tristan Peters,PJ Poulin,2.28,19.04,+4286,+425,NA,,1.5,224,-11.83,0.470,0,D,D,D,,,unpriced,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets — HR market partial via rotowire_only",partial,scored
2026-04-24,PIT@MIL,PIT,Oneil Cruz,Brandon Woodruff,11.76,45.09,+751,+122,276,-14.84,1.5,123,0.25,0.708,0,A+,A,A+,,,priced_no_edge,full,priced_below_prob_gate,Display only,full,not_scored
2026-04-24,PIT@MIL,PIT,Brandon Lowe,Brandon Woodruff,5.55,28.73,+1701,+248,428,-13.39,1.5,145,-12.09,0.774,0,B,D,B,,,priced_no_edge,full,priced_no_edge,Display only,full,not_scored
2026-04-24,PIT@MIL,PIT,Bryan Reynolds,Brandon Woodruff,1.81,21.14,+5437,+373,552,-13.53,1.5,170,-15.90,0.513,0,D,D,D,,,priced_no_edge,full,priced_no_edge,Display only,full,not_scored
2026-04-24,PIT@MIL,PIT,Marcell Ozuna,Brandon Woodruff,0.79,16.92,+12482,+491,488,-16.21,1.5,160,-21.54,0.514,0,D,D,D,,,priced_no_edge,full,priced_no_edge,Display only,full,not_scored
2026-04-24,PIT@MIL,PIT,Ryan O'Hearn,Brandon Woodruff,3.61,28.69,+2668,+249,730,-8.44,1.5,172,-8.07,0.523,0,B,D,B,,,priced_no_edge,full,priced_no_edge,Display only,full,not_scored
2026-04-24,PIT@MIL,PIT,Nick Gonzales,Brandon Woodruff,0.40,7.95,+24900,+1158,1000,-8.69,1.5,160,-30.51,0.363,0,D,D,D,,,priced_no_edge,full,priced_no_edge,Display only,full,not_scored
2026-04-24,PIT@MIL,PIT,Spencer Horwitz,Brandon Woodruff,0.40,11.92,+24900,+739,950,-9.12,1.5,224,-18.94,0.659,0,D,D,D,,,priced_no_edge,full,priced_no_edge,Display only,full,not_scored
2026-04-24,PIT@MIL,PIT,Konnor Griffin,Brandon Woodruff,0.40,6.00,+24900,+1567,910,-9.50,1.5,212,-26.05,0.295,0,D,D,D,,,priced_no_edge,full,priced_no_edge,Display only,full,not_scored
2026-04-24,PIT@MIL,PIT,Henry Davis,Brandon Woodruff,0.40,6.00,+24900,+1567,950,-9.12,1.5,260,-21.78,0.180,0,D,D,D,,,priced_no_edge,full,priced_no_edge,Display only,full,not_scored
2026-04-24,PIT@MIL,MIL,Brice Turang,Paul Skenes,3.73,29.86,+2582,+235,670,-9.26,1.5,166,-7.74,0.669,0,B,D,B,,,priced_no_edge,full,priced_no_edge,Display only,full,not_scored
2026-04-24,PIT@MIL,MIL,William Contreras,Paul Skenes,0.40,16.11,+24900,+521,640,-13.11,1.5,151,-23.73,0.500,0,D,D,D,,,priced_no_edge,full,priced_no_edge,Display only,full,not_scored
2026-04-24,PIT@MIL,MIL,Jake Bauers,Paul Skenes,4.61,28.41,+2070,+252,456,-13.38,1.5,189,-6.20,0.697,0,B,D,B,,,priced_no_edge,full,priced_no_edge,Display only,full,not_scored
2026-04-24,PIT@MIL,MIL,Tyler Black,Paul Skenes,0.40,8.48,+24900,+1080,820,-10.47,1.5,204,-24.42,,0,D,D,D,,,priced_no_edge,full,priced_no_edge,Display only,full,not_scored
2026-04-24,PIT@MIL,MIL,Luis Rengifo,Paul Skenes,0.40,6.00,+24900,+1567,770,-11.09,1.5,172,-30.76,0.327,0,D,D,D,,,priced_no_edge,full,priced_no_edge,Display only,full,not_scored
2026-04-24,PIT@MIL,MIL,Garrett Mitchell,Paul Skenes,0.40,12.96,+24900,+671,810,-10.59,1.5,236,-16.80,0.417,0,D,D,D,,,priced_no_edge,full,priced_no_edge,Display only,full,not_scored
2026-04-24,PIT@MIL,MIL,Sal Frelick,Paul Skenes,0.40,6.00,+24900,+1567,1220,-7.18,1.5,238,-23.59,0.237,0,D,D,D,,,priced_no_edge,full,priced_no_edge,Display only,full,not_scored
2026-04-24,PIT@MIL,MIL,Brandon Lockridge,Paul Skenes,0.40,6.00,+24900,+1567,1200,-7.29,1.5,272,-20.88,0.397,0,D,D,D,,,priced_no_edge,full,priced_no_edge,Display only,full,not_scored
2026-04-24,PIT@MIL,MIL,David Hamilton,Paul Skenes,0.40,6.00,+24900,+1567,1140,-7.66,1.5,300,-19.00,0.307,0,D,D,D,,,priced_no_edge,full,priced_no_edge,Display only,full,not_scored
2026-04-24,ATH@TEX,ATH,Nick Kurtz,Nathan Eovaldi,11.82,46.77,+746,+114,290,-13.82,1.5,120,1.32,0.758,0,A+,A,A+,,,priced_no_edge,partial,priced_below_prob_gate,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched — HR market partial via rotowire_only",full,scored
2026-04-24,ATH@TEX,ATH,Shea Langeliers,Nathan Eovaldi,9.20,40.64,+987,+146,368,-12.17,1.5,120,-4.82,0.699,0,A,B,A,,,priced_no_edge,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched — HR market partial via rotowire_only",full,scored
2026-04-24,ATH@TEX,ATH,Carlos Cortes,Nathan Eovaldi,7.37,38.77,+1257,+158,577,-7.40,1.5,135,-3.79,0.635,0,A,C,A,,,priced_no_edge,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched — HR market partial via rotowire_only",full,scored
2026-04-24,ATH@TEX,ATH,Tyler Soderstrom,Nathan Eovaldi,3.85,26.03,+2497,+284,510,-12.54,1.5,140,-15.64,0.552,0,C,D,C,,,priced_no_edge,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched — HR market partial via rotowire_only",full,scored
2026-04-24,ATH@TEX,ATH,Jacob Wilson,Nathan Eovaldi,0.40,18.83,+24900,+431,1300,-6.74,1.5,150,-21.17,0.647,0,D,D,D,,,priced_no_edge,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched — HR market partial via rotowire_only",full,scored
2026-04-24,ATH@TEX,ATH,Jeff McNeil,Nathan Eovaldi,0.59,21.47,+16777,+366,850,-9.93,1.5,148,-18.85,0.557,0,D,D,D,,,priced_no_edge,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched — HR market partial via rotowire_only",full,scored
2026-04-24,ATH@TEX,ATH,Max Muncy,Nathan Eovaldi,3.20,20.49,+3023,+388,660,-9.96,1.5,185,-14.60,0.329,0,D,D,D,,,priced_no_edge,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched — HR market partial via rotowire_only",full,scored
2026-04-24,ATH@TEX,ATH,Lawrence Butler,Nathan Eovaldi,1.09,13.55,+9079,+638,640,-12.42,1.5,180,-22.17,0.350,0,D,D,D,,,priced_no_edge,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched — HR market partial via rotowire_only",full,scored
2026-04-24,ATH@TEX,ATH,Zack Gelof,Nathan Eovaldi,0.40,6.00,+24900,+1567,800,-10.71,1.5,240,-23.41,0.269,0,D,D,D,,,priced_no_edge,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched — HR market partial via rotowire_only",full,scored
2026-04-24,ATH@TEX,TEX,Brandon Nimmo,Luis Severino,9.69,40.53,+932,+147,NA,,1.5,118,-5.34,0.656,0,A,B,A,,,unpriced,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets — HR market partial via rotowire_only",partial,scored
2026-04-24,ATH@TEX,TEX,Joc Pederson,Luis Severino,3.54,21.89,+2728,+357,NA,,1.5,170,-15.14,0.486,0,D,D,D,,,unpriced,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets — HR market partial via rotowire_only",partial,scored
2026-04-24,ATH@TEX,TEX,Corey Seager,Luis Severino,10.23,35.61,+878,+181,NA,,1.5,107,-12.70,0.567,0,A,A,A,,,unpriced,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets — HR market partial via rotowire_only",partial,scored
2026-04-24,ATH@TEX,TEX,Jake Burger,Luis Severino,7.67,29.63,+1204,+238,NA,,1.5,135,-12.93,0.490,0,B,C,B,,,unpriced,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets — HR market partial via rotowire_only",partial,scored
2026-04-24,ATH@TEX,TEX,Josh Jung,Luis Severino,8.94,42.12,+1018,+137,NA,,1.5,140,0.45,0.890,0,A+,B,A+,,,unpriced,partial,priced_below_prob_gate,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets — HR market partial via rotowire_only",partial,scored
2026-04-24,ATH@TEX,TEX,Evan Carter,Luis Severino,7.75,31.28,+1191,+220,NA,,1.5,185,-3.80,0.597,0,B,C,B,,,unpriced,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets — HR market partial via rotowire_only",partial,scored
2026-04-24,ATH@TEX,TEX,Kyle Higashioka,Luis Severino,3.12,15.13,+3102,+561,NA,,1.5,185,-19.95,0.278,0,D,D,D,,,unpriced,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets — HR market partial via rotowire_only",partial,scored
2026-04-24,ATH@TEX,TEX,Josh Smith,Luis Severino,1.74,13.64,+5633,+633,NA,,1.5,202,-19.48,0.350,0,D,D,D,,,unpriced,partial,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets — HR market partial via rotowire_only",partial,scored
2026-04-24,ATH@TEX,TEX,Alejandro Osuna,Luis Severino,6.12,40.08,+1533,+149,NA,,1.5,242,10.84,0.721,0,A,C,A,,,unpriced,partial,priced_below_prob_gate,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets — HR market partial via rotowire_only",partial,scored
2026-04-24,NYY@HOU,NYY,Trent Grisham,Lance McCullers Jr.,7.78,30.39,+1185,+229,445,-10.56,1.5,126,-13.86,0.566,0,B,C,B,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,NYY@HOU,NYY,Aaron Judge,Lance McCullers Jr.,16.27,54.43,+515,-119,233,-13.76,1.5,-106,2.98,0.889,0,A+,A+,A+,2+ TB,A+,priced_no_edge,full,qualified,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,NYY@HOU,NYY,Cody Bellinger,Lance McCullers Jr.,6.20,32.75,+1512,+205,498,-10.52,1.5,124,-11.89,0.622,0,B,C,B,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,NYY@HOU,NYY,Ben Rice,Lance McCullers Jr.,17.67,55.00,+466,-122,346,-4.75,1.5,118,9.13,0.947,0,A+,A+,A+,2+ TB,A+,priced_no_edge,full,qualified,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,NYY@HOU,NYY,Giancarlo Stanton,Lance McCullers Jr.,8.23,32.39,+1115,+209,323,-15.41,1.5,123,-12.45,0.490,0,B,B,B,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,NYY@HOU,NYY,Jazz Chisholm Jr.,Lance McCullers Jr.,0.40,7.84,+24900,+1175,542,-15.18,1.5,157,-31.07,0.401,0,D,D,D,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,NYY@HOU,NYY,J.C. Escarra,Lance McCullers Jr.,3.03,23.68,+3198,+322,590,-11.46,1.5,174,-12.82,0.633,0,C,D,C,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,NYY@HOU,NYY,Ryan McMahon,Lance McCullers Jr.,5.02,22.22,+1894,+350,680,-7.80,1.5,218,-9.22,0.539,0,C,D,C,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,NYY@HOU,NYY,José Caballero,Lance McCullers Jr.,0.83,17.97,+11978,+457,1100,-7.51,1.5,236,-11.79,0.572,0,D,D,D,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,NYY@HOU,HOU,Carlos Correa,Will Warren,0.54,21.63,+18388,+362,780,-10.82,1.5,135,-20.92,0.483,0,D,D,D,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,NYY@HOU,HOU,Yordan Alvarez,Will Warren,17.38,55.00,+475,-122,242,-11.86,1.5,-114,1.73,0.950,0,A+,A+,A+,,,priced_no_edge,full,priced_below_gate,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,NYY@HOU,HOU,Isaac Paredes,Will Warren,0.40,10.14,+24900,+886,563,-14.68,1.5,163,-27.89,0.501,0,D,D,D,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,NYY@HOU,HOU,Jose Altuve,Will Warren,0.40,11.84,+24900,+745,690,-12.26,1.5,150,-28.16,0.348,0,D,D,D,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,NYY@HOU,HOU,Christian Walker,Will Warren,3.77,22.42,+2550,+346,528,-12.15,1.5,151,-17.42,0.460,0,C,D,C,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,NYY@HOU,HOU,Cam Smith,Will Warren,2.33,19.08,+4193,+424,800,-8.78,1.5,179,-16.77,0.322,0,D,D,D,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,NYY@HOU,HOU,Dustin Harris,Will Warren,0.40,6.00,+24900,+1567,890,-9.70,1.5,188,-28.72,0.236,0,D,D,D,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,NYY@HOU,HOU,Yainer Diaz,Will Warren,0.40,6.00,+24900,+1567,960,-9.03,1.5,168,-31.31,0.362,0,D,D,D,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,NYY@HOU,HOU,Brice Matthews,Will Warren,0.40,11.24,+24900,+790,594,-14.01,1.5,222,-19.82,0.415,0,D,D,D,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,SEA@STL,SEA,J.P. Crawford,Andre Pallante,4.80,24.71,+1983,+305,1020,-4.13,1.5,138,-17.30,0.471,0,C,D,C,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,SEA@STL,SEA,Cal Raleigh,Andre Pallante,7.20,28.86,+1289,+246,371,-14.03,1.5,119,-16.80,0.660,0,B,C,B,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,SEA@STL,SEA,Julio Rodríguez,Andre Pallante,2.92,23.71,+3329,+322,810,-8.07,1.5,104,-25.31,0.602,0,C,D,C,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,SEA@STL,SEA,Josh Naylor,Andre Pallante,3.64,23.01,+2647,+335,780,-7.72,1.5,127,-21.04,0.594,0,C,D,C,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,SEA@STL,SEA,Randy Arozarena,Andre Pallante,5.17,29.42,+1834,+240,750,-6.59,1.5,145,-11.40,0.640,0,B,D,B,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,SEA@STL,SEA,Luke Raley,Andre Pallante,14.62,54.21,+584,-118,640,1.10,1.5,176,17.98,0.771,0,A+,A+,A+,2+ TB,A+,priced_below_gate,full,qualified,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,SEA@STL,SEA,Dominic Canzone,Andre Pallante,12.67,49.11,+689,+104,640,-0.85,1.5,145,8.29,0.680,0,A+,A,A+,2+ TB,A+,priced_no_edge,full,qualified,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,SEA@STL,SEA,Cole Young,Andre Pallante,1.73,12.96,+5671,+672,1080,-6.74,1.5,186,-22.01,0.308,0,D,D,D,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,SEA@STL,SEA,Leo Rivas,Andre Pallante,0.40,6.00,+24900,+1567,1600,-5.48,1.5,233,-24.03,0.276,0,D,D,D,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,SEA@STL,STL,JJ Wetherholt,George Kirby,0.40,10.39,+24900,+863,950,-9.12,1.5,164,-27.49,0.491,0,D,D,D,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,SEA@STL,STL,Iván Herrera,George Kirby,2.91,25.54,+3331,+291,950,-6.61,1.5,136,-16.83,0.633,0,C,D,C,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,SEA@STL,STL,Alec Burleson,George Kirby,5.17,32.44,+1833,+208,593,-9.26,1.5,130,-11.03,0.611,0,B,D,B,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,SEA@STL,STL,Jordan Walker,George Kirby,10.79,42.96,+826,+133,720,-1.40,1.5,148,2.63,0.681,0,A+,A,A+,,,priced_no_edge,full,priced_below_prob_gate,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,SEA@STL,STL,Nolan Gorman,George Kirby,0.40,6.00,+24900,+1567,690,-12.26,1.5,178,-29.97,0.353,0,D,D,D,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,SEA@STL,STL,Masyn Winn,George Kirby,0.40,18.03,+24900,+455,1260,-6.95,1.5,172,-18.73,0.768,0,D,D,D,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,SEA@STL,STL,Nathan Church,George Kirby,0.40,15.18,+24900,+559,1160,-7.54,1.5,202,-17.93,0.663,0,D,D,D,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,SEA@STL,STL,Ramón Urías,George Kirby,0.40,6.71,+24900,+1391,1060,-8.22,1.5,185,-28.38,0.247,0,D,D,D,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-24,SEA@STL,STL,José Fermín,George Kirby,0.41,14.91,+24507,+571,NA,,1.5,218,-16.54,0.508,0,D,D,D,,,unpriced,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-24,CHC@LAD,LAD,Shohei Ohtani,Jameson Taillon,9.36,36.63,+968,+173,191,-25.00,1.5,-130,-19.89,0.517,0,A,B,A,,,priced_no_edge,partial,priced_no_edge,Display only,full,data_blocked
2026-04-24,CHC@LAD,LAD,Freddie Freeman,Jameson Taillon,8.40,42.49,+1090,+135,364,-13.15,1.5,-2,40.53,0.554,0,A+,B,A+,,,priced_no_edge,partial,priced_below_prob_gate,Display only,full,data_blocked
2026-04-24,CHC@LAD,LAD,Will Smith,Jameson Taillon,1.99,17.45,+4923,+473,NA,,1.5,122,-27.60,0.380,0,D,D,D,,,unpriced,partial,priced_no_edge,Display only,partial,data_blocked
2026-04-24,CHC@LAD,LAD,Kyle Tucker,Jameson Taillon,2.74,19.29,+3556,+418,435,-15.96,1.5,130,-24.19,0.481,0,D,D,D,,,priced_no_edge,partial,priced_no_edge,Display only,full,data_blocked
2026-04-24,CHC@LAD,LAD,Teoscar Hernández,Jameson Taillon,5.28,25.49,+1795,+292,381,-15.51,1.5,120,-19.97,0.513,0,C,D,C,,,priced_no_edge,partial,priced_no_edge,Display only,full,data_blocked
2026-04-24,CHC@LAD,LAD,Max Muncy,Jameson Taillon,14.90,49.56,+571,+102,NA,,1.5,139,7.72,0.950,0,A+,A+,A+,,,unpriced,partial,priced_below_prob_gate,Display only,partial,data_blocked
2026-04-24,CHC@LAD,LAD,Andy Pages,Jameson Taillon,6.72,33.81,+1388,+196,477,-10.61,1.5,125,-10.64,0.543,0,B,C,B,,,priced_no_edge,partial,priced_no_edge,Display only,full,data_blocked
