report_date,game,team,batter,opponent_pitcher,hr_prob_pct,tb2_prob_pct,fair_hr_american,fair_2tb_american,market_hr_american,edge_hr_pct,market_tb_line,market_tb_over_american,edge_tb_pct,recent_form_score,bvp_pa,tier,hr_tier,tb2_tier,recommended_prop,recommended_tier,hr_market_status,hr_market_integrity,tb2_market_status,data_confidence,market_data_status,scoring_status
2026-04-25,CHC@LAD,CHC,Seiya Suzuki,Roki Sasaki,8.18,35.69,+1122,+180,405,-11.62,1.5,128,-8.17,0.662,0,A,B,A,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-25,CHC@LAD,CHC,Moisés Ballesteros,Roki Sasaki,14.20,52.14,+604,-109,600,-0.09,0.5,-142,,0.950,0,A+,A+,A+,,,priced_no_edge,full,line_mismatch_0.5,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-25,CHC@LAD,CHC,Dansby Swanson,Roki Sasaki,11.75,42.74,+751,+134,555,-3.52,0.5,-143,,0.845,0,A+,A,A+,,,priced_no_edge,full,line_mismatch_0.5,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-25,CHC@LAD,CHC,Pete Crow-Armstrong,Roki Sasaki,3.79,23.12,+2539,+333,482,-13.39,0.5,-154,,0.450,0,C,D,C,,,priced_no_edge,full,line_mismatch_0.5,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-25,CHC@LAD,CHC,Miguel Amaya,Roki Sasaki,2.04,11.27,+4808,+787,800,-9.07,0.5,-140,,0.268,0,D,D,D,,,priced_no_edge,full,line_mismatch_0.5,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-25,CHC@LAD,LAD,Shohei Ohtani,Colin Rea,6.75,30.57,+1381,+227,175,-29.61,1.5,-132,-26.33,0.501,0,B,C,B,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-25,CHC@LAD,LAD,Freddie Freeman,Colin Rea,5.78,36.98,+1631,+170,364,-15.78,1.5,102,-12.53,0.550,0,A,D,A,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-25,CHC@LAD,LAD,Max Muncy,Colin Rea,10.52,43.03,+851,+132,NA,,1.5,132,-0.07,0.782,0,A+,A,A+,,,unpriced,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-25,CHC@LAD,LAD,Kyle Tucker,Colin Rea,0.40,14.06,+24900,+611,502,-16.21,1.5,139,-27.78,0.464,0,D,D,D,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-25,CHC@LAD,LAD,Teoscar Hernández,Colin Rea,2.61,19.47,+3738,+413,414,-16.85,1.5,130,-24.00,0.480,0,D,D,D,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-25,CHC@LAD,LAD,Dalton Rushing,Colin Rea,22.31,55.00,+348,-122,397,2.18,0.5,-156,,0.950,0,A+,A+,A+,,,priced_below_gate,full,line_mismatch_0.5,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-25,CHC@LAD,LAD,Andy Pages,Colin Rea,2.95,22.57,+3292,+343,526,-13.03,1.5,144,-18.41,0.383,0,C,D,C,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-25,CHC@LAD,LAD,Hyeseong Kim,Colin Rea,2.65,28.53,+3673,+250,1040,-6.12,0.5,-150,,0.630,0,B,D,B,,,priced_no_edge,full,line_mismatch_0.5,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-25,CHC@LAD,LAD,Alex Freeland,Colin Rea,0.40,6.82,+24900,+1365,930,-9.31,0.5,-107,,0.277,0,D,D,D,,,priced_no_edge,full,line_mismatch_0.5,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-25,PHI@ATL,PHI,Trea Turner,Bryce Elder,0.40,10.35,+24900,+866,870,-9.91,1.5,110,-37.27,0.526,0,D,D,D,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-25,PHI@ATL,PHI,Kyle Schwarber,Bryce Elder,7.82,30.77,+1179,+225,244,-21.25,1.5,115,-15.74,0.679,0,B,B,B,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-25,PHI@ATL,PHI,Bryce Harper,Bryce Elder,5.88,32.87,+1602,+204,428,-13.06,1.5,113,-14.08,0.739,0,B,C,B,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-25,PHI@ATL,PHI,Adolis García,Bryce Elder,0.40,16.43,+24900,+509,529,-15.50,1.5,143,-24.72,0.487,0,D,D,D,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-25,PHI@ATL,PHI,Brandon Marsh,Bryce Elder,3.07,26.55,+3160,+277,830,-7.69,1.5,158,-12.21,0.627,0,C,D,C,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-25,PHI@ATL,PHI,Bryson Stott,Bryce Elder,0.40,8.55,+24900,+1070,1040,-8.37,0.5,-172,,0.354,0,D,D,D,,,priced_no_edge,full,line_mismatch_0.5,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-25,PHI@ATL,PHI,Alec Bohm,Bryce Elder,0.40,6.00,+24900,+1567,1120,-7.80,0.5,-200,,0.216,0,D,D,D,,,priced_no_edge,full,line_mismatch_0.5,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-25,PHI@ATL,PHI,Justin Crawford,Bryce Elder,0.40,6.00,+24900,+1567,1240,-7.06,0.5,-164,,0.318,0,D,D,D,,,priced_no_edge,full,line_mismatch_0.5,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-25,PHI@ATL,PHI,Rafael Marchán,Bryce Elder,0.40,6.00,+24900,+1567,1020,-8.53,0.5,-136,,0.180,0,D,D,D,,,priced_no_edge,full,line_mismatch_0.5,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-25,PHI@ATL,ATL,Ronald Acuña Jr.,Zack Wheeler,3.58,26.36,+2694,+279,497,-13.17,1.5,120,-19.09,0.507,0,C,D,C,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-25,PHI@ATL,ATL,Drake Baldwin,Zack Wheeler,7.75,35.70,+1190,+180,447,-10.53,1.5,114,-11.03,0.553,0,A,C,A,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-25,PHI@ATL,ATL,Matt Olson,Zack Wheeler,9.95,41.37,+905,+142,307,-14.62,1.5,116,-4.93,0.681,0,A,B,A,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-25,PHI@ATL,ATL,Ozzie Albies,Zack Wheeler,2.38,22.18,+4099,+351,680,-10.44,1.5,142,-19.15,0.650,0,C,D,C,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-25,PHI@ATL,ATL,Michael Harris II,Zack Wheeler,15.61,55.00,+541,-122,496,-1.17,1.5,112,7.83,0.950,0,A+,A+,A+,2+ TB,A+,priced_no_edge,full,qualified,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-25,PHI@ATL,ATL,Austin Riley,Zack Wheeler,3.35,22.04,+2881,+354,567,-11.64,1.5,145,-18.77,0.548,0,C,D,C,,,priced_no_edge,full,priced_no_edge,"High — stats+savant+recent; BvP disabled, confirmed lineup, live markets matched",full,scored
2026-04-25,PHI@ATL,ATL,Mauricio Dubón,Zack Wheeler,0.40,11.14,+24900,+798,1060,-8.22,0.5,-164,,0.328,0,D,D,D,,,priced_no_edge,full,line_mismatch_0.5,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-25,PHI@ATL,ATL,Mike Yastrzemski,Zack Wheeler,0.40,6.00,+24900,+1567,710,-11.95,0.5,-108,,0.285,0,D,D,D,,,priced_no_edge,full,line_mismatch_0.5,"High — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets",partial,scored
2026-04-25,PHI@ATL,ATL,Eli White,Zack Wheeler,2.85,18.82,+3414,+431,1200,-4.85,0.5,-110,,0.601,0,D,D,D,,,priced_no_edge,full,line_mismatch_0.5,"Medium — stats+savant+recent; BvP disabled, confirmed lineup, limited or misaligned live markets",partial,scored
